,FIP,UNITS,GasPropaneUnits,GasPropane%
121,5021,67.86044646571892,26.156829290825947,0.3854502976787752
122,5023,77.86516964364259,22.69291480614744,0.2914385842861929
123,5025,35.96371168322657,10.059702954200482,0.27971815153029145
124,5027,85.2652166677636,26.057979089452633,0.3056108939591123
125,5029,62.29062616112837,17.60348604408066,0.2826024897959025
126,5031,195.24233074280144,56.01627648285569,0.2869064114822907
127,5033,135.91234870164874,38.32073264360934,0.28195180945426834
128,5035,107.25634999767091,35.08893198541115,0.3271501592788969
129,5037,54.63784135501727,16.357454089305715,0.2993795816899279
130,5039,40.43589358514076,13.108138313183227,0.3241708578934474
131,5041,54.52658163185812,17.80401748915473,0.32651996432419705
132,5043,71.35947147260825,20.960059140495936,0.2937249773289251
133,5045,184.22072116770948,44.05779676708557,0.23915766091794072
134,5047,67.88552189863846,20.731372480955528,0.3053872446014343
135,5049,46.50924693074705,13.946749485749256,0.2998704646092458
136,5051,167.59663541151113,47.10769225629708,0.28107779216826423
137,5053,66.20784090292746,20.82063913470873,0.314473918055046
138,5055,98.08194288918033,25.89710188871213,0.26403536803886973
139,5057,68.24191336879953,22.304976945817245,0.3268515761754003
140,5059,109.04104403588683,34.20302517930737,0.31367110872535947
141,5061,55.723902672730475,16.49170472840802,0.2959538714519818
142,5063,108.51585359978891,31.748816683838086,0.2925730723266397
143,5065,58.45860415416277,17.587633172115268,0.3008561943376965
144,5067,47.996745255951495,16.996216144204702,0.35411184765902864
145,5069,161.90909536749524,51.56709639579554,0.3184941295530709
146,5071,76.91237665940862,21.43224299552627,0.27865792121383476
147,5073,31.44247455485515,9.158663844810986,0.2912831758465004
148,5075,52.879504677047926,20.287203793236785,0.3836496562730161
149,5077,55.95084433251776,19.65297269433895,0.3512542648604312
150,5079,41.00951463314133,11.752651775288006,0.2865835375137614
151,5081,57.76662385793024,16.680032825115596,0.2887486183395111
152,5083,66.67184002356744,20.72505695231358,0.31085173208040456
153,5085,126.41877862074737,32.50731326044748,0.2571399092374438
154,5087,63.31816460278941,23.649927076222653,0.37350935903756094
155,5089,49.60353188884339,14.984952236334761,0.3020944611346337
156,5091,100.81938651293724,27.372035367336714,0.2714957540812283
157,5093,115.00713842740375,39.984013169712235,0.34766549030303406
158,5095,32.910959016019746,10.209789134679793,0.3102246011643135
159,5097,40.610169579597574,13.265021527801835,0.3266428499344692
160,5099,50.05436374511712,14.414344551202378,0.2879737843557849
161,5101,31.9036121350166,10.323203144663895,0.3235747444827229
162,5103,85.97048834508165,30.26236171606849,0.3520087218138943
163,5105,30.78398015833233,8.594703820572619,0.2791940410683471
164,5107,82.35410251529238,30.61242874838981,0.3717171071435739
165,5109,43.02289824272253,13.7501802252472,0.31960143985820594
166,5111,69.24195297609218,21.77436744445574,0.3144678407897302
167,5113,66.71283365940913,19.60739857874462,0.2939074463370393
168,5115,116.59835669393213,30.45043950908651,0.26115667812556037
169,5117,30.06788181801254,9.048507897936855,0.3009359938522917
170,5119,503.2785620548139,153.1380265306927,0.304280845791349
171,5121,72.54862559692212,28.06550876188712,0.3868510055285982
172,5123,71.09949769858142,20.821163233524214,0.2928454336174535
173,5125,143.70331317044673,44.47920515411093,0.30952108321506877
174,5127,41.18712112515072,12.895658968569908,0.31309930425545657
175,5129,36.094767340540116,11.522607991274294,0.31923208930987035
176,5131,252.57781729664768,73.91948892878128,0.2926602570247263
177,5133,55.15157050114162,13.87240669458948,0.2515323964220081
178,5135,66.96261854286234,19.369447504767948,0.28925761755224205
179,5137,48.950150194073714,15.625652222587044,0.31921561344828736
180,5139,106.243706641072,34.72702990053881,0.32686199492134377
181,5141,48.29908648613242,13.332196665181726,0.276034137188281
182,5143,350.2445884373764,105.44081793033908,0.3010490994329577
183,5145,146.79931501320286,41.26704243149643,0.28111195496916963
184,5147,36.7221006147147,11.515577102965098,0.3135871017779075
185,5149,62.83086029525974,16.92956699149594,0.26944668451043297
186,6001,969.3462627513354,669.5756655700136,0.6907497261809515
187,6003,4.179097189825474,2.038474526603994,0.48777868377096156
188,6005,60.87180733415356,33.70243154010843,0.5536624098427071
189,6007,313.3995561949916,199.2300577410717,0.6357062535759123
190,6009,78.95583545090247,40.89826007886133,0.5179890738322098
191,6011,36.21983493137853,23.98404835555653,0.6621799464574118
192,6013,641.6911390644964,439.99276620660703,0.6856768613761135
193,6015,58.462404346520934,36.718614707147594,0.6280722648611474
194,6017,164.6225791940931,94.70647690430377,0.5752945760413768
195,6019,1143.7624022149578,767.0324102421097,0.6706221578508875
196,6021,60.41252056276403,37.73159901739005,0.6245658791572813
197,6023,225.78746590632826,146.88001606067456,0.650523338268964
198,6025,227.0917518823809,151.57063082966397,0.6674422543896176
199,6027,27.78869448560196,15.825696243662676,0.5695012499368179
200,6029,995.3039546808589,675.0101031037113,0.6781949372643167
201,6031,183.43965115275705,126.81646117933461,0.691325241747924
202,6033,138.30417629526497,81.20999791200434,0.5871839888524369
203,6035,41.86516484665263,25.058883544158334,0.5985616833457169
204,6037,8577.987737969188,6044.1639021622605,0.7046132597518958
205,6039,225.5836157538098,139.55799969831392,0.6186530844980349
206,6041,153.78864824160857,103.11066158771094,0.6704699128749715
207,6043,47.60092791958929,23.808358733558997,0.5001658533585246
208,6045,160.48337969846486,95.42466343820684,0.594607763230697
209,6047,389.21650948356597,254.29331138465906,0.6533466725809486
210,6049,33.17739874513713,19.521348575229805,0.5883929817762185
211,6051,11.717373003806037,6.437258756247612,0.5493773010517513
212,6053,350.53538827607247,230.07432589293072,0.6563512090018433
213,6055,108.45848303193728,73.65638767920817,0.6791205779405831
214,6057,114.2998971929936,64.76402595333087,0.5666149099327519
215,6059,1861.6290950196076,1301.1569393332875,0.698934574461828
216,6061,262.54802512902506,171.94251632966447,0.6548992941202512
217,6063,46.66977595004309,25.70679969520372,0.5508232934891556
218,6065,1869.0113751736596,1287.1313353173132,0.688669610262655
219,6067,1327.4789447711687,893.4329349470758,0.6730298348355996
220,6069,50.17108504954854,33.292488670328574,0.6635792037873846
221,6071,1873.1059596680482,1288.5861883035984,0.6879408939214318
222,6073,2233.1762205612526,1519.6047590941184,0.6804679116241906
223,6075,663.8207112508961,458.19909533470224,0.6902452538295726
224,6077,688.1141215206244,468.8868639449263,0.6814085763982867
225,6079,241.20392127718014,162.16222589474802,0.6723034394967354
226,6081,331.2122972121407,226.0006741320787,0.6823438502566401
227,6083,361.84743768069535,256.87774429133526,0.7099062133417996
228,6085,881.4914323007358,595.408428473574,0.6754557181792781
229,6087,222.5603869903293,150.5264834303024,0.6763399608792156
230,6089,258.89825938912145,163.57047034648693,0.6317943995932479
231,6091,18.266271838793354,9.13571038698336,0.5001409410529638
232,6093,91.08272005580314,58.173498680432246,0.638688640883709
233,6095,307.98261041972137,209.8280617349593,0.6812984065853712
234,6097,372.50802312174665,249.745478798091,0.6704432208067282
235,6099,605.8173946722494,415.8176905308627,0.6863746306852453
236,6101,143.115806924549,97.10833380733528,0.6785297577823185
237,6103,134.64826840635268,81.82085125698478,0.6076635980943998
238,6105,53.38972686886583,30.323014156644888,0.5679559708391714
239,6107,589.4650262992616,398.1286916174012,0.6754068076216585
240,6109,84.38236969420223,43.47108551005881,0.5151678682122344
241,6111,500.8032983644838,358.86198936456054,0.7165727353164942
242,6113,231.67051451235426,155.10898891478163,0.6695240835514705
243,6115,115.65915779724206,73.88100948973508,0.6387821846260824
244,8001,380.01199806026784,87.53544094937554,0.23034915054311758
245,8003,46.837638498606935,12.825767362143635,0.273834629013696
246,8005,424.83101622751906,96.63959372813353,0.22747772652356912
247,8007,29.36854443669206,9.219962835099562,0.3139400679177159
248,8009,18.335824447777807,5.30420077858029,0.2892807352997496
249,8011,18.815113102086663,5.1355570381709,0.27294850742094917
250,8013,239.66591256329806,55.62172657938181,0.23208025698978604
251,8014,45.20338348869342,10.476455752811752,0.23176264571947794
252,8015,38.82050344234706,10.712045775848217,0.2759378376366717
253,8017,6.754362153237922,1.983185654095975,0.2936155345394488
254,8019,15.351079249925853,4.1442966864468165,0.2699677735340226
255,8021,30.954629876965743,8.203258559292783,0.26500909853866705
256,8023,18.356521103511284,6.427909293952243,0.3501703431552014
257,8025,11.613294352399766,3.062347429089483,0.2636932584470901
258,8027,20.622135155693442,7.018400171496026,0.34033334174702845
259,8029,65.657571239997,16.655327869335316,0.2536695700859141
260,8031,664.1747541290496,151.4183095956637,0.22797962231223715
261,8033,14.606312746502953,4.8054086320777,0.3289953265739988
262,8035,113.30294858673012,27.442092870755957,0.24220104783724875
263,8037,34.03252613814938,8.223741172514229,0.2416435717739941
264,8039,28.154856785340197,10.194021510062477,0.3620697341060654
265,8041,550.40534595131,130.56712401599634,0.2372199415874616
266,8043,91.06475268622151,23.93106471374988,0.26279173893117874
267,8045,52.76287716434581,12.850384381715957,0.2435497279970078
268,8047,6.973861985409961,1.9210382853926005,0.2754626187629768
269,8049,21.010287813810166,5.5328112998562515,0.2633381964534302
270,8051,27.825502793610475,7.120797041814507,0.25590901607893474
271,8053,3.6497533636781787,1.2482781356872281,0.3420171204196735
272,8055,27.367327754872036,8.422323903619365,0.30775105187681284
273,8057,6.303181564983911,1.656422647650889,0.2627915173589192
274,8059,365.27105018433684,84.20235806132544,0.23052020689521405
275,8061,6.589591806643834,1.7982227419699455,0.27288833583848404
276,8063,22.111870710592616,5.748675860063738,0.25998143419452313
277,8065,35.83281160504432,8.614708682121723,0.2404139752435446
278,8067,46.43224026274123,13.482851334878564,0.29037692901709183
279,8069,319.30817875506284,75.34530188727183,0.23596420918822825
280,8071,44.5165652650443,12.796516795910538,0.2874551690976647
281,8073,11.185441373052061,3.157013931509971,0.28224312534647417
282,8075,37.16197571625356,9.492774950344238,0.2554432256999828
283,8077,201.24325053776272,47.48105091800689,0.23593860062947655
284,8079,2.6727225319510857,0.9280901029794891,0.34724521228246763
285,8081,36.677822451035844,9.410072761948312,0.2565602899275324
286,8083,62.45234573892238,19.182544099244176,0.3071549014257278
287,8085,82.2777160322755,21.074389343276167,0.25613726728886355
288,8087,52.61229911042164,13.204515674031459,0.2509777351930218
289,8089,61.00351586904997,14.784545642710933,0.24235563200074256
290,8091,10.642091845204916,3.2457710290001778,0.30499370576872514
291,8093,39.26920398471744,12.490414855324621,0.31807150611419494
292,8095,16.169436475698074,4.28312894259001,0.2648904276303851
293,8097,10.559777344603358,2.6634171204105943,0.2522228484080444
294,8099,41.39581551070181,9.735931825701279,0.23519120726548576
295,8101,258.94828760124284,60.31264870970483,0.23291387353208107
296,8103,13.549341589345204,3.51350672867638,0.25931198984896037
297,8105,35.42453147547981,9.764174467229841,0.2756331293750044
298,8107,27.271518838611975,7.755835466379136,0.28439323501843805
299,8109,30.63780371343274,9.703150537795684,0.31670516034873175
300,8111,3.1069747516663613,1.1151609023722777,0.3589217780975479
301,8113,11.953120658938767,2.997969171306711,0.25081058385073474
302,8115,9.417862824216732,2.601332784396968,0.27621264324513206
303,8117,23.258053046289916,5.391505481915877,0.23181241659331073
304,8119,39.227160127434686,11.49823009281097,0.29311910562624033
305,8121,13.76704409943674,4.134163474549813,0.30029419857229606
306,8123,233.90421144165322,57.4476755603006,0.24560342546303734
307,8125,25.189594225164544,7.069491361559772,0.28065126013412756
308,9001,613.0878952982105,264.28271526634387,0.43106823229285063
309,9003,748.5257654630606,330.08393467025707,0.4409787209743638
310,9005,133.42491488254507,41.06234007865739,0.30775616469236555
311,9007,129.53093322045274,37.030560919009666,0.2858819897173612
312,9009,779.2476200441645,318.82405096847407,0.4091434388345061
313,9011,219.7154530532003,68.00297177574018,0.30950472909738597
314,9013,106.64481296753502,33.07542413860085,0.310145643451686
315,9015,123.5957124243111,36.54426802087779,0.2956758556107451
316,10001,213.5386524946966,46.30442882315554,0.21684331282508934
317,10003,427.75931719116204,94.3927121552386,0.22066781099020524
318,10005,212.46165435799944,32.062063441614114,0.15090752982460215
319,11001,630.3102559380651,123.0629913052569,0.195241930693492
320,12001,333.74108045661933,60.19803809362768,0.180373473985479
321,12003,65.12982720729319,10.976397872563078,0.16853104550128378
322,12005,223.8404393899366,40.58875387894545,0.18132895909947108
323,12007,61.91949169602295,10.637403520786634,0.17179410278443658
324,12009,590.2140208284836,100.74419441405387,0.17069095422816152
325,12011,1720.864201260641,265.432381424322,0.15424365340965088
326,12013,48.79042946189402,9.336995694699915,0.19136940989609927
327,12015,241.86151064699578,37.280585013605204,0.15414021401700972
328,12017,285.94130653223135,44.41991499101331,0.15534626853922656
329,12019,206.34339738574718,32.00242629258449,0.15509304730869475
330,12021,302.780617830418,45.41134452270407,0.1499810154563399
331,12023,131.50382979827978,23.49115574503785,0.17863476509446222
332,12027,83.21571679007758,12.96134986848881,0.1557560322551267
333,12029,71.34311194628923,13.004729705201235,0.18228430678762467
334,12031,920.0932359623188,143.58026905903822,0.15604969523427553
335,12033,327.4951048915112,66.37827210417672,0.20268477639128607
336,12035,159.96692311586264,24.140639053920122,0.15091019183031526
337,12037,30.714896333256924,5.585240308989682,0.1818414181962319
338,12039,127.71055956049817,23.982545283910884,0.1877882719051907
339,12041,54.14858320501572,10.060603264856987,0.18579624192134145
340,12043,37.65457174447468,5.930343254849322,0.15749331303228864
341,12045,34.01191406672819,6.787592800291137,0.19956515199275515
342,12047,41.036814408760065,8.286301183498441,0.20192359721103442
343,12049,65.79816631559436,10.268482572043053,0.15606031515819602
344,12051,107.0759332170104,16.622234070229684,0.15523781648058543
345,12053,292.6373125825615,45.88231108068219,0.15678899821681988
346,12055,190.12579793432863,28.912539758525874,0.15207057681100467
347,12057,1320.704976987463,202.67470846807183,0.15345948716750824
348,12059,52.50733794927471,9.501019926673656,0.18094651714875018
349,12061,176.80913414488953,27.229042251421724,0.15400246363464673
350,12063,109.28278220458947,19.348331540848722,0.1770483067005606
351,12065,49.51210616783948,9.0733108531207,0.18325439080218844
352,12067,25.38565155059013,5.867516672365655,0.2311351615566178
353,12069,397.4589017256902,72.57933137603621,0.18260839312168048
354,12071,683.8053873070878,102.49185539542682,0.1498845392240221
355,12073,387.8922461700876,66.78205468203596,0.17216651103861605
356,12075,101.49697341254667,17.325616042380908,0.17070081461403638
357,12077,24.7303418307128,4.248688773860366,0.17180064889292743
358,12079,61.00909240076254,13.379272681305125,0.2192996511637649
359,12081,342.7207484353624,54.355407065543815,0.1585996976071477
360,12083,512.7857187771654,91.15933935176037,0.17777277333141622
361,12085,172.00263539916594,26.89267031577539,0.15635033878036614
362,12086,2896.1390591070617,449.7315672123746,0.1552865929549101
363,12087,63.60814268599983,10.257982327872718,0.16126838317715103
364,12089,81.07018455648625,12.91335856158198,0.1592861621350387
365,12091,198.42143661083335,43.029384467344286,0.21685854715253575
366,12093,110.15122319108096,17.50328973664401,0.15890236376477448
367,12095,1289.8718543395062,203.18934944078038,0.1575267719480753
368,12097,376.2776478093858,60.09423399518767,0.1597071586501203
369,12099,1337.9980599756707,205.02844692906595,0.15323523483493995
370,12101,581.820914368517,90.48842554447457,0.15552625096450295
371,12103,1025.6573849912186,162.20827540327716,0.1581505459590348
372,12105,708.2254100657273,109.68827331000202,0.15487763041405467
373,12107,163.9006677188698,31.140000699485515,0.18999312896576065
374,12109,159.9662707385378,26.058529510386837,0.16290015007588113
375,12111,377.5948402457553,59.06393998968907,0.1564214700371638
376,12113,180.47640168834184,33.477459102709076,0.1854949388924547
377,12115,390.1375083250268,59.87488738355428,0.15347124053930242
378,12117,399.0396056940021,64.9376761680911,0.162734914633731
379,12119,172.680952007534,38.54692137594662,0.2232262500745585
380,12121,111.70552776765584,21.933662093262043,0.19635252195292793
381,12123,67.57695092478943,14.468711134929599,0.21410719094196368
382,12125,37.35185111546369,6.179433416573806,0.16543847846982654
383,12127,653.8206759735825,103.46690938078436,0.1582496748465705
384,12129,70.79925488943012,12.930666463355186,0.18263845408471457
385,12131,96.19060639175194,18.089627023157327,0.18806022439950495
386,12133,84.40129666174708,15.716071896815135,0.1862065219187335
387,13001,71.65936653497418,14.699152411492149,0.20512534679354244
388,13003,28.00978721548874,5.034728633817715,0.1797489068761519
389,13005,45.738688649986756,10.110139404688535,0.2210413044863599
390,13007,26.48595097378471,5.549326843972634,0.20951963739060198
391,13009,107.97155916207437,25.287739405306663,0.2342074116698421
392,13011,63.53161383363009,16.51745385066524,0.259987947007287
393,13013,125.63502249361665,30.030687756352336,0.23903118063976275
394,13015,161.5565252247272,45.020616965243505,0.27866789597398955
395,13017,75.60541632119188,15.944294973590003,0.21088826369071767
396,13019,73.49927125701889,13.762370011446244,0.1872449859172174
397,13021,282.90628137098565,76.64828697240421,0.27093172552041156
398,13023,36.97533108221492,8.118600514768438,0.21956802757808092
399,13025,80.27342135087395,15.158762616004395,0.1888391245932532
400,13027,63.96306307858258,13.430989138280932,0.2099803932432087
401,13029,61.3523380184953,12.083142491952838,0.19694673230399548
402,13031,160.24414915823357,28.79235722468699,0.17967805611583293
403,13033,68.8966059347326,16.66087700048995,0.24182435077096825
404,13035,65.86758942551468,16.383749887344653,0.2487376573249573
405,13037,28.554233606203372,6.39639464030861,0.22400862612957684
406,13039,88.69204212541194,15.220106363988483,0.17160622305287562
407,13043,48.54970487663532,8.348003064103679,0.17194755530061273
408,13045,191.26980689032484,55.842154527969214,0.2919548852788324
409,13047,100.87081316738906,22.230147226403236,0.2203823537093296
410,13049,37.396468855791056,6.408330968975376,0.17136192707625145
411,13051,316.7264573850269,79.45720707522567,0.2508701285369221
412,13053,25.324735406731122,6.884400145785357,0.2718448992740724
413,13055,80.15506077826508,24.200154764169923,0.3019167414907888
414,13057,215.27160773062488,78.0714388692732,0.3626648200024876
415,13059,231.1041427056254,53.23748078281891,0.2303614299577116
416,13061,18.26054304486035,3.604314862444796,0.1973826766044219
417,13063,415.15432283877766,126.83621263527459,0.3055158182335261
418,13065,42.4440861932892,7.5659685476255,0.1782573080539486
419,13067,587.9178438183229,212.91797357667932,0.3621559981813969
420,13069,104.94548127306207,18.85516535810345,0.1796662908147841
421,13071,123.32490978563021,23.249825207824976,0.1885249723534283
422,13073,141.68789058314096,33.57848002554205,0.23698906016134494
423,13075,52.26583606435261,10.266978160330952,0.19643765284247391
424,13077,179.71284025881832,56.83112808586892,0.3162329859347948
425,13079,41.09488414538305,9.484966419845328,0.2308065010303953
426,13081,81.49395806228421,15.62027779978979,0.19167405990823913
427,13083,42.79640114928554,11.406642086022622,0.2665327405973492
428,13085,40.22086838371699,11.602723936491653,0.2884752220115888
429,13087,80.8518941803337,15.668189325522718,0.19378877247546075
430,13089,711.907495760887,232.522199487474,0.3266185577087571
431,13091,81.47571094186517,15.66837660275483,0.19230733210704454
432,13093,52.73862173978359,12.416114251269665,0.2354273555447036
433,13095,200.5353706233522,45.16067153022181,0.225200528913391
434,13097,201.59559035639552,69.82193669877692,0.3463465474385653
435,13099,50.62083158666981,11.307969814366295,0.22338569833657315
436,13101,37.78555386415101,6.25121713562744,0.1654393411329157
437,13103,86.78035360641704,16.213128524756133,0.18682948214625897
438,13105,63.47696799011214,18.822583137149497,0.29652618474281106
439,13107,88.09862045314185,17.822979243362337,0.20230713207185888
440,13109,45.53286040026234,9.142392685865342,0.20078669790340403
441,13111,65.02083659876087,18.857747341654367,0.2900262181802464
442,13113,101.08308546861967,35.795837958269466,0.35412292563410086
443,13115,166.82236771223324,50.283581314763495,0.3014198995275149
444,13117,139.23696469008155,47.026213973451256,0.33774230914990017
445,13119,71.91588145148278,18.957710902916524,0.2636095187918419
446,13121,925.8841342052401,279.55425604152265,0.30193222425340105
447,13123,68.19478050459264,21.97289909084433,0.3222079304055322
448,13125,16.82929868790926,4.926850862314567,0.2927543775697667
449,13127,132.5245659089222,25.671537592457693,0.19371153881085348
450,13129,136.20410459553565,33.60442453789918,0.2467210855185977
451,13131,61.71697314033003,12.943229748497851,0.20971912733095252
452,13133,46.70983578052004,12.831352684642066,0.2747034424384185
453,13135,777.614504985477,269.5407489972899,0.3466251558699049
454,13137,101.41266483141553,27.380761945384513,0.26999351600612437
455,13139,215.26485619350532,50.40709363087192,0.23416313522891125
456,13141,34.00903201941138,11.106734170949126,0.32658189638004753
457,13143,76.45178531317822,24.080568128563268,0.3149771850313145
458,13145,58.521084948081935,14.678174377236754,0.2508185620662838
459,13147,84.61298407539978,23.35409328180779,0.2760107510331587
460,13149,31.42125262947809,9.876017733977443,0.3143101215739624
461,13151,266.98669365222605,86.73290998126377,0.32485854929624736
462,13153,215.57984652645794,45.43728740111366,0.21076778805266091
463,13155,50.42031953432088,9.706129539219123,0.19250432422611294
464,13157,94.8943824739541,23.288072508432222,0.24541044370908002
465,13159,49.97060274323337,12.527410574371451,0.25069560674986685
466,13161,67.57378575278365,11.164345010613447,0.1652171013691288
467,13163,53.91098099169011,14.241621272019113,0.26416921024335155
468,13165,83.42156658403896,18.425875956690675,0.22087664750491628
469,13167,30.718140276891457,7.5664819672241235,0.24631966320292548
470,13169,69.31020705388819,17.95970927036696,0.2591206985776772
471,13171,54.303921550300466,15.43384411833972,0.2842123308542958
472,13173,51.64475560741088,9.852516567036732,0.1907747737627579
473,13175,119.91133778090241,21.175655007929105,0.1765942687306223
474,13177,47.48785523759394,7.991583980347626,0.1682869007320646
475,13179,107.146743651163,22.37610292087133,0.2088360519263289
476,13181,36.18875503392481,9.557285540257038,0.26409544985169153
477,13183,45.82613636306412,8.220855031963685,0.1793922788260565
478,13185,229.81163199997027,41.948255361354335,0.18253321207587855
